article_id,similar_images,similarity_scores
613020001,"[853006001, 658880001, 754236004]","[1.0, 1.0, 1.0]"
613020004,"[570579006, 647881002, 830489001]","[1.0, 1.0, 1.0]"
613060002,"[561355004, 668012002, 668484004]","[1.0, 1.0, 1.0]"
613125001,"[661399006, 600254001, 902869001]","[1.0, 1.0, 1.0]"
613147001,"[741356005, 729928018, 497664024]","[1.0, 1.0, 1.0]"
613147003,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
613190002,"[797383001, 888728007, 816919014]","[1.0, 1.0, 1.0]"
613246001,"[744117015, 731512007, 804955002]","[1.0, 1.0, 1.0]"
613279004,"[744117015, 731512007, 804955002]","[1.0, 1.0, 1.0]"
613339001,"[744117015, 731512007, 804955002]","[1.0, 1.0, 1.0]"
613340004,"[744117015, 731512007, 804955002]","[1.0, 1.0, 1.0]"
613456001,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
613457003,"[698260001, 684212002, 803986011]","[1.0, 1.0, 1.0]"
613459004,"[872000001, 696279001, 811756004]","[1.0, 1.0, 1.0]"
613460001,"[701981001, 631492005, 668628001]","[1.0, 1.0, 1.0]"
613460005,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
613494001,"[744117015, 731512007, 804955002]","[1.0, 1.0, 1.0]"
613532002,"[666444001, 616976003, 733749006]","[1.0, 1.0, 1.0]"
613547001,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
613569004,"[796059001, 703775001, 573716013]","[1.0, 1.0, 1.0]"
613781003,"[686127006, 453272057, 858640004]","[1.0, 1.0, 1.0]"
613781004,"[744117015, 731512007, 804955002]","[1.0, 1.0, 1.0]"
613851001,"[632089001, 758126002, 757871001]","[1.0, 0.0, 0.0]"
613919003,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
613942006,"[733793001, 854384001, 812375027]","[1.0, 1.0, 1.0]"
613966001,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
614004002,"[561355004, 668012002, 668484004]","[1.0, 1.0, 1.0]"
614004003,"[733318002, 677561001, 625075004]","[1.0, 1.0, 1.0]"
614010004,"[570579006, 647881002, 830489001]","[1.0, 1.0, 1.0]"
614044003,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
614099005,"[570579006, 647881002, 830489001]","[1.0, 1.0, 1.0]"
614117006,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
614316001,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
614316002,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
614358001,"[744117015, 731512007, 804955002]","[1.0, 1.0, 1.0]"
614460012,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
614496002,"[827907013, 855706003, 743223003]","[1.0, 1.0, 1.0]"
614622006,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
614628001,"[801751001, 523558007, 565202003]","[1.0, 1.0, 1.0]"
614633003,"[821756004, 853840001, 821138003]","[1.0, 1.0, 1.0]"
614686001,"[798288004, 355072001, 541286032]","[1.0, 1.0, 1.0]"
614796002,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
614848007,"[827907013, 855706003, 743223003]","[1.0, 1.0, 1.0]"
614854008,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
614854014,"[827907013, 855706003, 743223003]","[1.0, 1.0, 1.0]"
614854016,"[527718001, 741261006, 827839002]","[1.0, 1.0, 1.0]"
614857003,"[782575003, 745969001, 834634001]","[1.0, 1.0, 1.0]"
615006001,"[477515013, 714900001, 621018003]","[1.0, 1.0, 1.0]"
615021020,"[561355004, 668012002, 668484004]","[1.0, 1.0, 1.0]"
615021022,"[561355004, 668012002, 668484004]","[1.0, 1.0, 1.0]"
615054003,"[686127006, 453272057, 858640004]","[1.0, 1.0, 1.0]"
615085004,"[761699002, 883692009, 763665001]","[1.0, 1.0, 1.0]"
615119001,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
615154002,"[561355004, 668012002, 668484004]","[1.0, 1.0, 1.0]"
615169005,"[552041001, 636809001, 894941002]","[1.0, 1.0, 1.0]"
615169006,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
615173002,"[638039004, 793945002, 734435001]","[1.0, 1.0, 1.0]"
615183001,"[744117015, 731512007, 804955002]","[1.0, 1.0, 1.0]"
615230003,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
615247001,"[648435001, 696542002, 681110002]","[1.0, 1.0, 1.0]"
615269003,"[570579006, 647881002, 830489001]","[1.0, 1.0, 1.0]"
615286001,"[892300001, 668806001, 853472001]","[1.0, 1.0, 1.0]"
615303004,"[714083006, 693074001, 717630002]","[1.0, 1.0, 1.0]"
615304011,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
615304012,"[561355004, 668012002, 668484004]","[1.0, 1.0, 1.0]"
615304013,"[736765001, 678421004, 654910001]","[1.0, 1.0, 1.0]"
615367010,"[736765001, 678421004, 654910001]","[1.0, 1.0, 1.0]"
615396003,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
615420002,"[909955003, 743218001, 615420002]","[1.0, 1.0, 1.0]"
615523001,"[561355004, 668012002, 668484004]","[1.0, 1.0, 1.0]"
615524002,"[561355004, 668012002, 668484004]","[1.0, 1.0, 1.0]"
615555001,"[744117015, 731512007, 804955002]","[1.0, 1.0, 1.0]"
615844001,"[686127006, 453272057, 858640004]","[1.0, 1.0, 1.0]"
615914003,"[561355004, 668012002, 668484004]","[1.0, 1.0, 1.0]"
615921005,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
615939001,"[622097001, 698264001, 757511004]","[1.0, 1.0, 1.0]"
615939007,"[761699002, 883692009, 763665001]","[1.0, 1.0, 1.0]"
615988002,"[702483004, 449175004, 615988002]","[1.0, 1.0, 1.0]"
616049002,"[108775044, 757915002, 757871001]","[0.0, 0.0, 0.0]"
616049008,"[745186006, 616049008, 647946004]","[1.0, 1.0, 1.0]"
616102001,"[686127006, 453272057, 858640004]","[1.0, 1.0, 1.0]"
616126002,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
616225019,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
616333001,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
616368002,"[561355004, 668012002, 668484004]","[1.0, 1.0, 1.0]"
616394001,"[609646001, 588588010, 500435120]","[1.0, 1.0, 1.0]"
616453004,"[561355004, 668012002, 668484004]","[1.0, 1.0, 1.0]"
616549001,"[909955003, 743218001, 615420002]","[1.0, 1.0, 1.0]"
616598002,"[744117015, 731512007, 804955002]","[1.0, 1.0, 1.0]"
616598013,"[744117015, 731512007, 804955002]","[1.0, 1.0, 1.0]"
616598019,"[744117015, 731512007, 804955002]","[1.0, 1.0, 1.0]"
616763002,"[701307004, 814118013, 616763002]","[1.0, 1.0, 1.0]"
616849006,"[799658001, 824209003, 640252001]","[1.0, 1.0, 1.0]"
616849015,"[799658001, 824209003, 640252001]","[1.0, 1.0, 1.0]"
616849016,"[799658001, 824209003, 640252001]","[1.0, 1.0, 1.0]"
616867002,"[789379002, 568137002, 715052003]","[1.0, 1.0, 1.0]"
616892001,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
616896008,"[801751001, 523558007, 565202003]","[1.0, 1.0, 1.0]"
616909001,"[799658001, 824209003, 640252001]","[1.0, 1.0, 1.0]"
616976003,"[666444001, 616976003, 733749006]","[1.0, 1.0, 1.0]"
616977002,"[797383001, 888728007, 816919014]","[1.0, 1.0, 1.0]"
616977003,"[814600001, 587286002, 616977003]","[1.0, 1.0, 1.0]"
616981005,"[869095002, 869005001, 733668003]","[1.0, 1.0, 1.0]"
617036008,"[744117015, 731512007, 804955002]","[1.0, 1.0, 1.0]"
617044002,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
617047002,"[570579006, 647881002, 830489001]","[1.0, 1.0, 1.0]"
617052001,"[661399006, 600254001, 902869001]","[1.0, 1.0, 1.0]"
617053001,"[617053001, 754357001, 757915002]","[1.0, 1.0, 0.0]"
617063002,"[732311012, 732311001, 569094002]","[1.0, 1.0, 1.0]"
617069003,"[797383001, 888728007, 816919014]","[1.0, 1.0, 1.0]"
617087003,"[638039004, 793945002, 734435001]","[1.0, 1.0, 1.0]"
617087007,"[872000001, 696279001, 811756004]","[1.0, 1.0, 1.0]"
617091001,"[108775044, 757805006, 757813005]","[0.0, 0.0, 0.0]"
617102002,"[797383001, 888728007, 816919014]","[1.0, 1.0, 1.0]"
617249033,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
617279005,"[552041001, 636809001, 894941002]","[1.0, 1.0, 1.0]"
617284002,"[686127006, 453272057, 858640004]","[1.0, 1.0, 1.0]"
617289002,"[744117015, 731512007, 804955002]","[1.0, 1.0, 1.0]"
617311002,"[744117015, 731512007, 804955002]","[1.0, 1.0, 1.0]"
617383001,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
617412002,"[552041001, 636809001, 894941002]","[1.0, 1.0, 1.0]"
617424001,"[799658001, 824209003, 640252001]","[1.0, 1.0, 1.0]"
617465001,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
617502001,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
617523001,"[756189001, 645022001, 596028004]","[1.0, 1.0, 1.0]"
617524001,"[514865004, 548986001, 813421004]","[1.0, 1.0, 1.0]"
617534005,"[561355004, 668012002, 668484004]","[1.0, 1.0, 1.0]"
617534008,"[561355004, 668012002, 668484004]","[1.0, 1.0, 1.0]"
617534025,"[561355004, 668012002, 668484004]","[1.0, 1.0, 1.0]"
617645008,"[666444001, 616976003, 733749006]","[1.0, 1.0, 1.0]"
617725002,"[561355004, 668012002, 668484004]","[1.0, 1.0, 1.0]"
617726001,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
617735003,"[789379002, 568137002, 715052003]","[1.0, 1.0, 1.0]"
617783001,"[570579006, 647881002, 830489001]","[1.0, 1.0, 1.0]"
617788002,"[561355004, 668012002, 668484004]","[1.0, 1.0, 1.0]"
617788003,"[561355004, 668012002, 668484004]","[1.0, 1.0, 1.0]"
617831001,"[744117015, 731512007, 804955002]","[1.0, 1.0, 1.0]"
617835003,"[799658001, 824209003, 640252001]","[1.0, 1.0, 1.0]"
617878002,"[872000001, 696279001, 811756004]","[1.0, 1.0, 1.0]"
617878003,"[799658001, 824209003, 640252001]","[1.0, 1.0, 1.0]"
617900008,"[570579006, 647881002, 830489001]","[1.0, 1.0, 1.0]"
617935003,"[796059001, 703775001, 573716013]","[1.0, 1.0, 1.0]"
617965001,"[733318002, 677561001, 625075004]","[1.0, 1.0, 1.0]"
618005001,"[756189001, 645022001, 596028004]","[1.0, 1.0, 1.0]"
618086001,"[782575003, 745969001, 834634001]","[1.0, 1.0, 1.0]"
618180001,"[514865004, 548986001, 813421004]","[1.0, 1.0, 1.0]"
618226007,"[686127006, 453272057, 858640004]","[1.0, 1.0, 1.0]"
618264001,"[757909004, 757812001, 757813005]","[0.0, 0.0, 0.0]"
618264002,"[666444001, 616976003, 733749006]","[1.0, 1.0, 1.0]"
618287003,"[801751001, 523558007, 565202003]","[1.0, 1.0, 1.0]"
618319002,"[742368001, 629474001, 757915002]","[1.0, 1.0, 0.0]"
618387002,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
618389005,"[686127006, 453272057, 858640004]","[1.0, 1.0, 1.0]"
618398002,"[801751001, 523558007, 565202003]","[1.0, 1.0, 1.0]"
618398016,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
618471001,"[552041001, 636809001, 894941002]","[1.0, 1.0, 1.0]"
618700001,"[618700001, 108775044, 757909004]","[1.0, 0.0, 0.0]"
618750001,"[638039004, 793945002, 734435001]","[1.0, 1.0, 1.0]"
618770003,"[801751001, 523558007, 565202003]","[1.0, 1.0, 1.0]"
618778001,"[701981001, 631492005, 668628001]","[1.0, 1.0, 1.0]"
618839003,"[624761002, 834437002, 669999003]","[1.0, 1.0, 1.0]"
618841002,"[733318002, 677561001, 625075004]","[1.0, 1.0, 1.0]"
618942004,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
618956001,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
619075001,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
619087003,"[561355004, 668012002, 668484004]","[1.0, 1.0, 1.0]"
619174009,"[561355004, 668012002, 668484004]","[1.0, 1.0, 1.0]"
619176001,"[570579006, 647881002, 830489001]","[1.0, 1.0, 1.0]"
619199001,"[619199001, 694751004, 933424001]","[1.0, 1.0, 1.0]"
619229008,"[869095002, 869005001, 733668003]","[1.0, 1.0, 1.0]"
619235002,"[657188001, 619235002, 556545001]","[1.0, 1.0, 1.0]"
619241002,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
619285001,"[691595001, 600687001, 747634002]","[1.0, 1.0, 1.0]"
619285004,"[670080001, 561067001, 619285004]","[1.0, 1.0, 1.0]"
619350001,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
619353003,"[561355004, 668012002, 668484004]","[1.0, 1.0, 1.0]"
619481001,"[860978001, 792231001, 559076002]","[1.0, 1.0, 1.0]"
619552005,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
619561013,"[561355004, 668012002, 668484004]","[1.0, 1.0, 1.0]"
619592001,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
619601008,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
619623001,"[686127006, 453272057, 858640004]","[1.0, 1.0, 1.0]"
619693002,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
619695001,"[609646001, 588588010, 500435120]","[1.0, 1.0, 1.0]"
619739029,"[666444001, 616976003, 733749006]","[1.0, 1.0, 1.0]"
619739078,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
619739087,"[666444001, 616976003, 733749006]","[1.0, 1.0, 1.0]"
619764012,"[477515013, 714900001, 621018003]","[1.0, 1.0, 1.0]"
619764024,"[527718001, 741261006, 827839002]","[1.0, 1.0, 1.0]"
619777001,"[801751001, 523558007, 565202003]","[1.0, 1.0, 1.0]"
619778003,"[561355004, 668012002, 668484004]","[1.0, 1.0, 1.0]"
619784002,"[561355004, 668012002, 668484004]","[1.0, 1.0, 1.0]"
619799001,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
619825002,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
619829004,"[570579006, 647881002, 830489001]","[1.0, 1.0, 1.0]"
619918004,"[609646001, 588588010, 500435120]","[1.0, 1.0, 1.0]"
619947001,"[798288004, 355072001, 541286032]","[1.0, 1.0, 1.0]"
619978001,"[666444001, 616976003, 733749006]","[1.0, 1.0, 1.0]"
620037004,"[686127006, 453272057, 858640004]","[1.0, 1.0, 1.0]"
620057001,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
620076005,"[801751001, 523558007, 565202003]","[1.0, 1.0, 1.0]"
620083003,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
620134001,"[728345001, 638224002, 873660002]","[1.0, 1.0, 1.0]"
620197043,"[555102007, 620197043, 671505001]","[1.0, 1.0, 1.0]"
620197059,"[861600002, 547636001, 839824002]","[1.0, 1.0, 1.0]"
620197066,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
620197072,"[514865004, 548986001, 813421004]","[1.0, 1.0, 1.0]"
620208001,"[744117015, 731512007, 804955002]","[1.0, 1.0, 1.0]"
620208051,"[744117015, 731512007, 804955002]","[1.0, 1.0, 1.0]"
620208067,"[744117015, 731512007, 804955002]","[1.0, 1.0, 1.0]"
620208068,"[485726004, 673214025, 779924003]","[1.0, 1.0, 1.0]"
620208080,"[485726004, 673214025, 779924003]","[1.0, 1.0, 1.0]"
620214001,"[840350002, 794221011, 772565024]","[1.0, 1.0, 1.0]"
620216016,"[832887002, 716746002, 798890001]","[1.0, 1.0, 1.0]"
620337034,"[784458001, 808852002, 625144001]","[1.0, 1.0, 1.0]"
620423029,"[561355004, 668012002, 668484004]","[1.0, 1.0, 1.0]"
620424041,"[701981001, 631492005, 668628001]","[1.0, 1.0, 1.0]"
620425013,"[666444001, 616976003, 733749006]","[1.0, 1.0, 1.0]"
620434003,"[789379002, 568137002, 715052003]","[1.0, 1.0, 1.0]"
620482001,"[744117015, 731512007, 804955002]","[1.0, 1.0, 1.0]"
620535001,"[744117015, 731512007, 804955002]","[1.0, 1.0, 1.0]"
620574001,"[744117015, 731512007, 804955002]","[1.0, 1.0, 1.0]"
620608004,"[821756004, 853840001, 821138003]","[1.0, 1.0, 1.0]"
620701001,"[686127006, 453272057, 858640004]","[1.0, 1.0, 1.0]"
620755001,"[869095002, 869005001, 733668003]","[1.0, 1.0, 1.0]"
620762003,"[561355004, 668012002, 668484004]","[1.0, 1.0, 1.0]"
620855001,"[798288004, 355072001, 541286032]","[1.0, 1.0, 1.0]"
620887001,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
620889001,"[622963003, 822359002, 622963013]","[1.0, 1.0, 1.0]"
620908003,"[805806003, 692783005, 881359001]","[1.0, 1.0, 1.0]"
620910005,"[909955003, 743218001, 615420002]","[1.0, 1.0, 1.0]"
620933002,"[108775044, 757909004, 757813005]","[0.0, 0.0, 0.0]"
620933004,"[661399006, 600254001, 902869001]","[1.0, 1.0, 1.0]"
621018003,"[477515013, 714900001, 621018003]","[1.0, 1.0, 1.0]"
621048004,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
621073001,"[733793001, 854384001, 812375027]","[1.0, 1.0, 1.0]"
621248002,"[514865004, 548986001, 813421004]","[1.0, 1.0, 1.0]"
621251001,"[861600002, 547636001, 839824002]","[1.0, 1.0, 1.0]"
621300001,"[686127006, 453272057, 858640004]","[1.0, 1.0, 1.0]"
621332001,"[477515013, 714900001, 621018003]","[1.0, 1.0, 1.0]"
621359003,"[799658001, 824209003, 640252001]","[1.0, 1.0, 1.0]"
621381008,"[744117015, 731512007, 804955002]","[1.0, 1.0, 1.0]"
621381011,"[744117015, 731512007, 804955002]","[1.0, 1.0, 1.0]"
621381014,"[744117015, 731512007, 804955002]","[1.0, 1.0, 1.0]"
621381019,"[744117015, 731512007, 804955002]","[1.0, 1.0, 1.0]"
621474001,"[799658001, 824209003, 640252001]","[1.0, 1.0, 1.0]"
621474006,"[799658001, 824209003, 640252001]","[1.0, 1.0, 1.0]"
621514003,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
621522007,"[561355004, 668012002, 668484004]","[1.0, 1.0, 1.0]"
621522036,"[561355004, 668012002, 668484004]","[1.0, 1.0, 1.0]"
621523004,"[561355004, 668012002, 668484004]","[1.0, 1.0, 1.0]"
621523007,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
621523018,"[561355004, 668012002, 668484004]","[1.0, 1.0, 1.0]"
621551004,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
621612004,"[744117015, 731512007, 804955002]","[1.0, 1.0, 1.0]"
621683001,"[686127006, 453272057, 858640004]","[1.0, 1.0, 1.0]"
621735009,"[561355004, 668012002, 668484004]","[1.0, 1.0, 1.0]"
621735013,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
621735014,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
621760001,"[686127006, 453272057, 858640004]","[1.0, 1.0, 1.0]"
621813001,"[624761002, 834437002, 669999003]","[1.0, 1.0, 1.0]"
621820002,"[561355004, 668012002, 668484004]","[1.0, 1.0, 1.0]"
621838002,"[661399006, 600254001, 902869001]","[1.0, 1.0, 1.0]"
621914001,"[733318002, 677561001, 625075004]","[1.0, 1.0, 1.0]"
621920003,"[686127006, 453272057, 858640004]","[1.0, 1.0, 1.0]"
621939007,"[801751001, 523558007, 565202003]","[1.0, 1.0, 1.0]"
622026001,"[801751001, 523558007, 565202003]","[1.0, 1.0, 1.0]"
622093004,"[872000001, 696279001, 811756004]","[1.0, 1.0, 1.0]"
622094008,"[897940001, 632145001, 350911012]","[1.0, 1.0, 1.0]"
622097001,"[622097001, 698264001, 757511004]","[1.0, 1.0, 1.0]"
622126003,"[622963003, 822359002, 622963013]","[1.0, 1.0, 1.0]"
622159001,"[570579006, 647881002, 830489001]","[1.0, 1.0, 1.0]"
622220015,"[622963003, 822359002, 622963013]","[1.0, 1.0, 1.0]"
622238008,"[701981001, 631492005, 668628001]","[1.0, 1.0, 1.0]"
622238014,"[570579006, 647881002, 830489001]","[1.0, 1.0, 1.0]"
622257001,"[719523001, 784333003, 749205001]","[1.0, 1.0, 1.0]"
622314003,"[799658001, 824209003, 640252001]","[1.0, 1.0, 1.0]"
622379002,"[561355004, 668012002, 668484004]","[1.0, 1.0, 1.0]"
622444002,"[799658001, 824209003, 640252001]","[1.0, 1.0, 1.0]"
622560001,"[826955001, 533618005, 622560001]","[1.0, 1.0, 1.0]"
622611003,"[561355004, 668012002, 668484004]","[1.0, 1.0, 1.0]"
622617001,"[686127006, 453272057, 858640004]","[1.0, 1.0, 1.0]"
622743003,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
622825009,"[561355004, 668012002, 668484004]","[1.0, 1.0, 1.0]"
622838001,"[477515013, 714900001, 621018003]","[1.0, 1.0, 1.0]"
622878021,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
622890003,"[561355004, 668012002, 668484004]","[1.0, 1.0, 1.0]"
622955005,"[622963003, 822359002, 622963013]","[1.0, 1.0, 1.0]"
622958016,"[869095002, 869005001, 733668003]","[1.0, 1.0, 1.0]"
622963003,"[622963003, 822359002, 622963013]","[1.0, 1.0, 1.0]"
622963008,"[622963008, 108775044, 757964002]","[1.0, 0.0, 0.0]"
622963013,"[622963003, 822359002, 622963013]","[1.0, 1.0, 1.0]"
622966014,"[784458001, 808852002, 625144001]","[1.0, 1.0, 1.0]"
622969017,"[622963003, 822359002, 622963013]","[1.0, 1.0, 1.0]"
622970004,"[609646001, 588588010, 500435120]","[1.0, 1.0, 1.0]"
622979003,"[796059001, 703775001, 573716013]","[1.0, 1.0, 1.0]"
622981016,"[744117015, 731512007, 804955002]","[1.0, 1.0, 1.0]"
622981021,"[744117015, 731512007, 804955002]","[1.0, 1.0, 1.0]"
623012009,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
623061003,"[561355004, 668012002, 668484004]","[1.0, 1.0, 1.0]"
623283001,"[796059001, 703775001, 573716013]","[1.0, 1.0, 1.0]"
623378002,"[728345001, 638224002, 873660002]","[1.0, 1.0, 1.0]"
623434009,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
623434012,"[570579006, 647881002, 830489001]","[1.0, 1.0, 1.0]"
623434018,"[805806003, 692783005, 881359001]","[1.0, 1.0, 1.0]"
623434027,"[756189001, 645022001, 596028004]","[1.0, 1.0, 1.0]"
623666002,"[756189001, 645022001, 596028004]","[1.0, 1.0, 1.0]"
623765031,"[666444001, 616976003, 733749006]","[1.0, 1.0, 1.0]"
623781002,"[561355004, 668012002, 668484004]","[1.0, 1.0, 1.0]"
623859006,"[561355004, 668012002, 668484004]","[1.0, 1.0, 1.0]"
623860001,"[622097001, 698264001, 757511004]","[1.0, 1.0, 1.0]"
623864004,"[623864004, 108775044, 757915002]","[1.0, 0.0, 0.0]"
623864005,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
623891010,"[801751001, 523558007, 565202003]","[1.0, 1.0, 1.0]"
623894001,"[744117015, 731512007, 804955002]","[1.0, 1.0, 1.0]"
623934002,"[869095002, 869005001, 733668003]","[1.0, 1.0, 1.0]"
623989002,"[666444001, 616976003, 733749006]","[1.0, 1.0, 1.0]"
624006002,"[784458001, 808852002, 625144001]","[1.0, 1.0, 1.0]"
624048003,"[861600002, 547636001, 839824002]","[1.0, 1.0, 1.0]"
624062004,"[733318002, 677561001, 625075004]","[1.0, 1.0, 1.0]"
624122009,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
624134001,"[661399006, 600254001, 902869001]","[1.0, 1.0, 1.0]"
624212001,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
624216002,"[733793001, 854384001, 812375027]","[1.0, 1.0, 1.0]"
624251004,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
624253002,"[799658001, 824209003, 640252001]","[1.0, 1.0, 1.0]"
624257017,"[744117015, 731512007, 804955002]","[1.0, 1.0, 1.0]"
624257028,"[744117015, 731512007, 804955002]","[1.0, 1.0, 1.0]"
624274004,"[624761002, 834437002, 669999003]","[1.0, 1.0, 1.0]"
624299001,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
624443008,"[661399006, 600254001, 902869001]","[1.0, 1.0, 1.0]"
624443022,"[661399006, 600254001, 902869001]","[1.0, 1.0, 1.0]"
624444002,"[607369002, 607145001, 607151001]","[1.0, 1.0, 1.0]"
624445010,"[733318002, 677561001, 625075004]","[1.0, 1.0, 1.0]"
624486007,"[561355004, 668012002, 668484004]","[1.0, 1.0, 1.0]"
624486050,"[561355004, 668012002, 668484004]","[1.0, 1.0, 1.0]"
